id,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_n,neighbourhood_n,room_type_n
22385723,35,1,8,1,76,0,21,0
22386804,110,2,67,1,67,1,7,1
22387260,140,1,106,1,310,4,72,1
22387338,120,1,1,1,57,0,3,1
22387499,125,3,27,1,41,0,21,1
22387975,50,9,0,1,0,0,12,0
22388659,130,4,0,1,0,1,4,1
22389020,150,2,0,1,0,1,28,1
22389035,68,2,50,2,51,2,39,0
22389071,199,3,12,2,17,1,7,1
22389258,450,3,12,1,83,1,14,1
22389296,76,2,53,2,76,2,39,0
22390736,39,1,4,3,324,1,26,2
22390755,48,2,28,1,3,0,21,0
22392030,70,15,0,1,0,1,8,1
22393526,175,3,12,1,0,0,12,1
22394214,120,6,1,2,0,0,12,1
22395320,100,3,31,1,0,1,1,0
22396507,50,2,2,1,0,0,21,0
22397992,90,3,1,1,0,1,2,0
22399042,37,20,0,1,0,1,2,2
22400254,40,3,7,5,313,2,124,0
22400368,60,1,104,1,365,4,99,1
22400476,53,1,20,4,151,0,33,0
22400510,120,1,16,4,150,0,33,0
22400568,150,3,49,1,324,2,49,1
22400856,115,2,1,1,0,1,23,1
22401048,59,1,20,4,132,0,33,0
22401504,99,3,66,1,254,0,70,1
22401901,89,2,1,1,0,1,28,1
22403201,47,1,2,1,0,1,51,0
22403335,149,29,24,1,3,0,3,1
22404730,159,4,42,1,242,1,2,0
22406109,90,2,38,1,25,1,2,1
22406251,80,2,7,3,0,1,7,0
22406991,50,1,16,2,1,2,37,0
22407389,60,3,10,1,0,1,30,0
22407448,240,4,0,1,0,1,102,1
22408376,37,1,14,5,310,2,49,0
22408527,58,1,1,1,0,0,90,0
22408670,70,3,5,1,0,0,22,0
22409073,280,2,7,1,0,0,34,1
22409377,35,1,0,1,0,0,21,0
22409383,349,2,19,4,363,0,34,1
22409448,120,3,20,1,55,1,2,1
22409676,40,1,1,1,0,0,21,0
22409935,450,4,0,1,0,1,1,1
22410246,250,2,1,1,0,1,28,1
22410359,80,2,5,2,0,0,20,0
22411635,80,1,31,1,13,0,12,0
22411833,300,3,6,1,0,1,7,1
22412331,40,30,2,1,0,2,56,2
22417648,119,3,42,1,54,1,60,0
22418899,110,1,5,1,0,1,2,0
22419249,110,4,15,1,13,0,15,1
22419704,499,14,23,4,1,1,77,1
22419930,99,1,23,2,93,2,25,0
22420010,499,14,14,4,298,1,77,1
22420304,40,2,17,1,36,3,207,0
22420902,50,4,2,1,0,0,12,0
22421636,130,1,93,2,279,2,49,1
22421928,175,2,8,1,0,2,25,1
22423342,60,1,4,1,0,2,25,0
22423659,60,1,26,5,173,2,56,0
22425516,92,3,104,2,25,1,19,0
22429595,30,1,1,1,0,0,123,2
22431770,129,1,47,3,364,1,50,0
22432497,34,4,35,2,5,0,6,0
22432585,95,2,8,1,146,1,4,0
22433073,125,1,3,1,4,0,21,0
22433291,65,1,14,2,180,1,2,0
22433593,38,4,0,1,0,2,44,0
22434082,225,1,29,1,14,1,11,1
22434380,68,1,7,1,54,1,9,0
22434861,65,2,1,1,0,0,21,1
22435019,180,3,29,2,235,1,2,1
22435399,110,1,1,1,0,2,56,0
22435813,150,1,3,2,0,0,15,0
22436168,32,1,0,1,0,0,15,0
22436287,108,29,5,1,98,0,3,1
22436581,68,2,28,2,53,1,2,0
22436770,1500,30,0,1,87,1,7,1
22436899,10000,30,0,1,83,1,8,1
22438519,75,2,0,1,0,0,12,0
22438742,150,2,9,1,0,0,12,1
22438808,165,2,2,1,0,1,19,1
22440046,125,1,3,1,365,1,19,0
22445969,150,30,2,91,251,1,5,1
22446079,60,3,9,1,0,0,15,1
22446205,27,1,0,1,0,0,100,0
22446479,50,2,55,4,281,0,12,0
22446568,199,7,21,1,10,1,19,1
22446998,48,1,2,1,0,0,22,0
22447398,180,2,0,1,0,1,77,1
22447855,109,1,1,3,0,1,23,0
22448088,80,1,58,1,45,1,28,0
22448345,109,1,1,3,0,1,23,0
22448487,139,2,9,1,57,0,6,1
22448627,39,4,58,2,32,0,6,0
22448905,80,3,1,1,0,0,15,0
22449860,225,3,50,1,71,0,6,1
22450143,55,3,55,4,329,0,21,0
22450373,99,2,3,1,364,3,158,1
22451363,145,1,23,1,3,1,45,1
22451798,75,3,87,1,267,0,6,1
22452129,85,2,33,1,0,0,6,0
22452278,150,2,61,2,85,0,33,1
22452536,150,2,33,1,0,1,26,1
22452728,70,1,92,3,357,2,56,0
22453527,150,2,24,3,149,1,68,0
22453638,140,2,3,1,0,0,12,1
22454253,160,1,3,3,0,1,30,1
22454397,78,30,8,1,219,1,19,0
22454537,300,1,0,1,0,4,181,0
22454710,225,2,5,1,0,1,8,1
22454765,200,4,0,1,0,2,56,1
22455153,220,30,2,4,280,1,1,1
22455181,90,1,133,1,41,1,19,0
22455806,40,1,1,1,37,2,103,0
22460607,200,2,0,1,0,1,26,1
22460669,40,1,11,1,0,0,12,0
22462752,240,30,3,9,199,1,23,1
22462797,150,1,2,1,0,1,28,1
22463757,170,6,23,1,190,0,6,1
22463977,35,1,204,1,19,0,29,0
22464295,250,30,3,9,264,1,23,1
22465327,399,3,19,4,272,0,21,1
22465418,210,5,8,1,0,1,27,1
22465657,220,30,2,9,298,1,23,1
22466002,170,30,0,9,200,1,23,1
22466315,170,30,4,9,281,1,23,1
22466537,90,1,1,1,280,0,21,0
22468075,80,4,5,1,0,1,4,1
22469509,96,2,13,1,0,1,9,1
22470443,59,1,127,2,80,2,103,0
22470605,80,14,4,1,0,0,20,0
22471099,39,7,0,1,0,0,15,0
22471517,100,1,5,1,0,0,22,1
22471587,100,1,18,1,364,0,35,0
22471620,70,7,0,1,0,1,2,0
22472801,80,2,83,1,288,2,153,1
22477305,235,31,5,33,327,1,28,1
22477997,55,1,60,4,58,0,21,0
22478609,140,4,52,1,242,1,1,1
22479006,260,3,42,1,46,0,13,1
22479784,200,2,1,1,0,1,7,0
22479926,80,2,20,1,0,0,12,0
22479963,78,30,25,1,342,0,6,0
22480137,208,7,3,2,155,1,1,1
22480209,32,30,0,2,322,0,54,0
22480570,85,1,6,1,0,0,17,0
22481246,250,1,75,1,283,1,7,1
22481840,28,2,13,1,0,0,21,1
22482376,101,4,4,1,2,1,23,0
22483105,168,2,0,1,0,1,5,1
22483110,100,1,68,1,5,0,10,1
22483574,79,3,22,4,125,0,21,0
22483585,190,4,42,5,299,0,96,1
22483776,30,5,7,1,0,2,31,0
22483942,69,2,22,4,139,0,21,0
22484006,44,4,77,2,32,2,25,0
22484057,45,5,2,1,0,0,0,0
22484513,70,5,2,1,0,0,12,0
22485416,85,3,47,6,0,1,45,0
22485639,140,1,43,11,281,1,28,1
22485685,140,2,4,11,354,1,28,1
22485716,75,2,0,1,0,2,149,0
22486252,400,2,8,2,327,0,12,1
22486540,50,10,8,5,153,0,22,0
22489609,35,1,27,1,35,0,79,0
22489858,140,1,25,11,330,1,28,1
22491853,75,2,39,1,24,1,45,0
22494825,140,2,57,1,73,4,98,1
22495122,125,2,32,1,19,1,18,1
22495520,125,2,109,1,53,1,1,1
22496369,60,1,41,4,132,1,2,0
22497711,80,1,1,1,0,1,7,1
22499295,250,1,0,2,0,1,19,0
22499728,100,2,0,2,22,1,19,1
22502171,60,2,1,2,0,1,4,0
22503055,350,3,1,1,5,1,28,1
22503167,60,20,0,1,0,0,6,0
22503340,42,1,10,1,0,0,21,0
22503477,60,30,4,6,299,0,6,1
22503721,120,3,0,1,83,2,61,0
22503885,95,3,3,1,78,1,2,1
22504678,70,1,0,1,0,1,8,0
22505049,40,30,7,2,317,0,54,0
22505480,132,6,0,1,0,1,8,0
22510428,45,1,1,1,0,1,2,0
22510506,26,30,24,1,303,4,141,0
22511108,95,30,25,4,178,3,93,1
22512408,78,7,0,1,0,1,51,0
22512917,75,2,0,1,0,0,29,0
22513363,75,1,16,1,280,0,20,0
22513387,50,4,0,1,0,0,15,0
22514364,50,1,13,10,365,1,4,0
22514608,105,1,111,2,238,1,2,1
22514661,149,3,1,1,0,1,19,1
22514949,54,3,0,1,0,1,8,0
22515329,100,1,8,1,12,1,4,1
22515792,89,1,92,7,11,0,6,0
22516244,80,3,4,1,0,0,24,1
22516361,132,7,0,1,0,1,19,1
22516600,50,1,14,4,306,0,6,0
22516899,50,5,0,1,0,0,15,0
22517063,50,5,0,2,96,2,107,0
22518038,300,3,10,1,22,0,32,1
22518123,85,1,88,1,339,2,155,1
22522733,80,3,1,1,84,0,12,0
22524272,350,3,0,1,173,1,27,0
22527937,65,3,15,1,31,1,7,0
22529131,180,30,2,9,151,1,23,1
22529259,111,6,2,1,43,0,6,1
22529877,35,3,18,13,79,0,70,0
22530070,30,1,70,5,193,0,82,0
22530764,90,1,10,1,365,0,54,0
22531031,89,2,43,1,10,0,54,1
22531696,255,2,69,1,149,1,1,1
22531866,44,6,4,1,5,0,12,0
22531898,30,1,6,1,9,1,8,0
22533156,75,2,5,2,40,0,54,0
22533436,110,4,4,2,0,1,4,1
22533666,160,3,0,1,0,1,18,1
22533734,200,7,0,1,0,0,16,1
22534385,60,3,0,1,0,0,15,0
22534758,300,2,6,1,0,0,12,1
22535503,72,1,12,1,358,0,6,0
22541685,39,30,0,1,220,0,6,0
22542091,75,2,85,2,128,0,21,0
22543061,60,6,3,1,0,0,20,0
22543433,350,3,6,3,100,0,15,1
22544160,80,3,26,1,15,4,144,1
22544810,550,2,92,5,90,0,12,1
22545036,39,3,1,1,0,1,8,0
22545117,108,3,12,1,112,0,21,0
22545206,38,1,48,6,3,0,21,0
22545284,85,2,52,1,0,0,54,1
22545760,800,5,6,1,177,0,29,1
22545840,40,2,15,1,220,4,144,0
22545850,60,5,3,1,0,0,6,0
22546236,30,1,0,1,0,2,37,2
22548780,48,12,1,1,0,0,3,0
22550289,175,3,8,1,0,0,32,1
22550431,175,2,2,1,0,0,12,1
22550483,88,1,5,1,158,1,14,0
22551923,60,4,5,1,0,0,6,1
22552956,85,1,0,1,0,0,21,0
22553501,70,1,52,1,128,1,1,0
22556901,161,5,0,1,0,1,19,1
22561496,145,2,14,1,332,4,59,1
22562364,38,1,19,1,0,2,25,0
22563782,150,3,8,1,27,0,20,0
22566815,75,3,0,2,0,0,6,0
22566828,35,4,39,3,304,2,25,0
22567255,70,28,4,1,216,0,6,1
22567430,89,2,74,1,322,0,54,1
22568033,275,2,0,1,0,1,7,1
22568389,50,2,0,1,0,0,3,0
22568702,55,3,1,1,0,0,12,0
22569197,300,3,0,1,5,2,87,1
22569493,180,30,54,1,277,0,15,1
22569600,94,1,65,1,6,1,101,0
22570044,80,1,4,2,0,1,4,0
22570065,150,1,79,1,87,1,26,1
22570793,70,1,3,2,0,1,2,0
22571028,125,2,80,2,74,0,12,1
22571045,69,5,11,5,128,2,112,0
22571205,179,2,1,1,0,0,82,1
22571719,170,30,1,7,364,1,1,1
22572314,105,5,8,2,8,0,12,1
22572695,23,1,57,1,58,0,22,2
22574255,54,2,96,1,130,0,22,0
22575619,69,2,16,2,185,0,21,0
22576120,80,1,0,1,0,2,118,0
22578161,30,1,0,1,0,2,37,2
22579082,60,1,0,1,0,2,49,0
22579551,450,14,13,4,365,1,77,1
22579704,490,14,14,4,365,1,77,1
22579760,78,1,15,1,178,2,63,0
22580951,179,3,30,2,285,0,6,1
22582841,245,2,59,1,53,0,21,1
22583959,100,10,2,1,95,1,2,1
22584204,160,1,2,2,159,1,23,1
22584277,35,1,0,1,89,1,2,0
22584507,50,1,0,1,0,0,12,0
22584603,45,2,6,1,0,0,20,0
22584844,38,2,1,1,0,0,22,0
22586049,120,2,6,1,0,0,12,1
22586352,280,1,66,1,257,1,19,1
22586703,120,2,2,1,0,0,20,1
22587295,175,3,46,1,170,0,38,1
22587700,100,1,35,2,17,0,12,0
22588459,60,2,1,1,0,0,12,0
22588755,80,1,62,2,58,0,12,0
22589075,175,4,5,1,0,0,12,1
22589500,130,2,3,1,0,1,7,1
22594239,185,2,14,1,124,0,79,1
22598303,60,14,0,1,157,1,2,1
22599828,140,4,50,2,107,0,36,1
22600713,140,3,33,1,11,1,23,1
22601143,50,27,0,1,0,1,19,0
22601249,95,2,57,2,53,2,25,1
22602605,95,2,4,1,0,0,6,1
22602979,49,7,6,2,299,0,15,0
22602996,90,2,0,1,0,1,4,0
22605114,58,1,11,1,345,0,6,0
22609027,175,3,21,1,42,1,8,1
22611675,25,1,2,1,0,1,30,0
22611934,32,4,45,2,38,1,2,0
22612874,85,1,0,1,0,0,21,0
22613221,45,1,4,3,0,2,56,0
22614476,100,1,57,1,86,1,5,1
22615158,100,3,0,1,0,1,8,0
22615655,230,4,3,1,0,1,14,1
22616613,34,1,15,1,0,1,18,0
22616692,65,3,0,1,0,2,44,0
22617426,35,10,5,2,350,0,15,0
22618211,103,1,0,1,0,1,7,1
22618396,60,2,3,1,0,0,20,0
22618993,55,14,3,2,64,0,21,0
22619073,95,1,49,2,180,1,2,0
22624247,416,4,37,1,244,1,23,1
22627376,45,1,1,1,0,0,20,0
22627980,99,2,6,1,0,1,8,1
22628116,125,1,0,1,89,1,18,0
22628471,75,15,1,1,0,1,14,1
22629010,200,7,0,1,0,1,1,1
22629696,100,2,31,5,358,0,6,0
22630194,40,4,4,4,37,0,100,0
22631617,60,1,2,3,0,0,36,0
22631676,97,3,0,2,0,0,15,0
22631779,55,2,58,1,9,2,49,0
22632338,120,4,31,4,296,0,100,1
22634088,39,3,20,1,324,0,67,0
22635815,38,2,23,1,30,1,30,0
22635959,45,1,61,6,274,2,121,0
22636145,60,1,76,1,301,2,39,0
22636548,225,4,9,1,364,1,18,1
22636785,25,2,75,6,254,2,121,0
22637100,25,1,101,6,216,2,121,0
22637533,30,1,2,1,0,0,75,0
22638243,50,1,2,1,0,0,15,0
22638442,25,1,1,1,0,0,15,0
22639188,200,5,46,1,228,1,7,1
22647656,100,30,1,1,177,1,1,1
22649404,65,4,63,3,191,3,55,1
22649836,30,1,1,1,0,2,95,0
22650253,110,4,1,1,0,1,23,1
22651032,45,3,27,1,304,2,61,1
22651464,200,30,0,7,364,1,28,1
22651509,115,1,2,1,0,1,14,1
22651614,75,30,0,1,90,1,30,0
22651901,89,1,4,1,0,0,22,1
22652358,50,3,3,1,189,0,73,0
22652572,125,2,50,1,80,0,34,0
22653378,80,2,9,1,0,4,99,0
22654987,70,7,0,1,365,0,15,0
22655068,100,3,52,1,3,1,68,1
22656433,169,2,95,1,48,0,6,1
22656618,200,30,0,7,365,1,8,1
22656623,300,1,1,1,0,0,12,1
22656685,50,1,0,1,0,2,25,0
22657560,225,30,1,7,364,1,43,1
22658582,30,1,17,4,0,1,4,2
22663674,545,2,47,1,269,1,8,1
22665286,200,5,19,1,155,2,39,1
22665392,189,1,52,2,0,0,12,1
22667271,71,5,19,7,140,0,21,0
22667641,200,2,13,1,0,1,28,1
22667649,65,3,3,3,0,1,9,0
22667815,85,10,19,1,0,0,36,0
22668695,125,2,3,2,0,1,11,0
22669096,395,3,0,1,365,1,8,0
22670106,38,1,36,6,0,0,21,0
22670366,38,1,33,6,1,0,21,0
22670614,70,2,11,1,3,0,12,0
22671517,74,1,0,1,0,0,40,0
22672271,69,2,21,2,28,0,6,0
22672516,155,1,80,3,21,1,19,1
22673257,165,2,4,1,188,1,1,1
22674537,80,1,1,1,0,1,43,0
22674576,90,2,12,1,2,1,28,0
22675757,55,2,32,3,76,0,100,0
22676015,150,2,54,2,351,2,25,1
22681018,170,30,0,7,364,1,1,1
22683699,95,4,34,1,56,1,2,1
22683799,22,7,5,1,5,0,24,0
22683927,150,3,1,1,364,1,14,0
22685532,200,3,0,1,0,2,95,1
22686497,130,4,53,2,41,0,6,1
22686751,173,2,78,1,0,1,2,1
22687481,75,4,6,1,0,0,12,1
22687843,170,30,0,7,364,1,1,1
22688059,110,2,10,1,0,0,6,1
22689135,50,5,1,1,0,0,21,0
22689214,55,2,9,1,319,0,6,0
22689939,135,3,49,2,202,1,19,1
22690429,85,2,3,2,0,1,19,0
22690507,55,5,4,2,0,0,6,0
22690837,189,5,8,1,0,0,34,1
22691267,60,3,0,1,0,0,3,0
22697211,100,30,5,1,117,0,36,1
22698090,76,3,23,1,153,0,82,0
22698756,97,2,44,1,174,0,6,1
22699135,175,4,8,2,160,1,4,1
22699847,150,3,27,7,319,0,6,1
22699919,42,7,2,1,0,0,6,0
22700068,175,2,0,1,88,1,28,0
22700180,40,2,1,1,0,2,44,0
22700620,75,1,9,1,0,0,12,0
22701496,75,2,6,1,0,0,21,1
22701863,79,2,5,1,0,0,6,1
22701969,45,2,49,1,8,0,15,0
22702377,78,1,2,1,0,0,20,0
22702906,160,4,4,1,14,0,38,1
22702994,50,2,0,1,0,0,0,0
22703004,60,1,38,7,47,2,44,0
22703468,300,1,64,2,332,1,7,0
22703920,55,2,20,3,177,0,100,0
22704069,800,2,0,1,2,1,27,1
22704461,170,3,0,1,0,1,8,1
22704580,120,60,0,1,365,1,8,0
22705059,99,1,45,5,315,1,30,0
22705115,90,5,23,1,293,0,100,1
22705516,65,2,103,2,0,1,2,0
22705963,70,15,0,1,0,1,5,0
22706034,80,2,3,1,0,1,19,0
22706231,40,5,45,1,266,4,99,1
22706343,54,30,5,3,335,2,37,0
22712478,138,1,75,2,81,0,12,0
22713035,66,14,1,1,49,0,21,0
22713055,35,3,2,1,0,1,2,0
22713294,25,3,0,1,0,2,44,0
22713353,55,2,1,1,0,0,10,2
22714327,45,2,0,1,0,4,169,0
22714571,109,1,91,2,304,1,7,0
22714688,110,2,34,1,96,0,90,1
22714989,125,3,0,2,0,0,24,1
22715051,119,5,25,2,77,0,6,1
22715506,375,4,35,1,79,1,14,1
22715517,65,3,5,1,0,0,12,0
22716305,75,4,4,5,0,0,96,0
22717766,58,30,4,6,220,0,6,1
22717838,85,3,11,1,13,0,6,0
22719709,68,2,10,3,365,0,84,0
22723461,90,4,5,1,7,1,2,1
22729984,90,2,30,2,331,1,2,0
22730139,75,1,20,1,6,3,215,1
22730298,130,3,36,1,132,0,24,1
22730899,50,5,1,1,0,0,20,0
22731353,150,2,14,3,0,1,52,1
22732004,100,3,19,1,172,0,12,0
22733147,70,4,0,1,0,0,16,0
22733533,345,2,47,2,146,0,12,1
22734359,59,1,6,1,0,0,35,0
22734483,150,60,6,3,33,1,28,1
22734514,80,3,22,1,188,2,56,0
22735103,60,1,3,1,0,2,39,0
22735497,100,1,4,1,22,1,4,1
22736194,50,1,0,1,0,0,22,0
22737164,120,2,11,2,58,1,43,0
22744855,120,7,13,1,0,2,118,1
22745460,48,30,5,3,332,1,2,0
22745841,78,1,0,1,0,1,11,0
22746368,23,1,13,4,0,2,87,2
22746971,175,5,4,1,98,0,15,1
22747209,95,3,4,2,108,0,100,1
22747377,40,1,4,1,84,0,6,0
22748332,339,3,19,1,365,1,26,1
22749701,100,2,20,1,0,0,15,1
22749967,79,1,8,2,21,0,6,1
22750161,50,1,302,3,26,2,152,0
22751480,40,3,33,1,18,1,18,0
22751525,85,1,1,1,90,1,2,2
22751606,129,1,67,5,255,0,10,1
22751906,105,3,41,1,211,0,6,1
22752094,275,7,10,1,0,1,28,1
22753683,47,2,7,1,0,0,22,0
22753775,265,2,42,1,70,1,48,1
22753912,155,4,18,1,0,1,2,1
22754004,80,3,0,2,0,0,15,0
22754110,115,1,4,1,0,1,14,1
22754373,35,1,5,3,59,0,6,0
22756078,69,14,6,2,319,0,21,0
22759494,250,1,45,1,96,0,21,1
22760853,100,14,6,1,0,1,28,1
22761054,120,180,3,1,299,1,1,1
22762560,450,2,2,1,0,1,7,1
22763812,36,3,8,1,0,0,15,0
22764944,52,1,46,1,21,1,30,0
22766375,175,2,0,1,0,1,26,1
22766857,130,1,4,1,365,2,46,0
22767004,45,2,26,1,74,0,17,0
22767598,150,30,1,1,328,1,77,1
22770313,228,2,4,2,0,2,152,1
22770321,80,5,55,1,139,0,70,1
22770827,200,2,20,3,20,1,68,1
22770831,50,7,14,1,93,2,124,0
22771871,150,1,9,1,168,4,98,1
22775292,65,2,4,2,0,0,21,0
22775694,115,3,0,1,0,0,21,0
22775929,180,3,2,1,0,1,19,1
22777530,47,1,5,1,0,0,15,0
22778341,40,1,7,1,0,2,31,0
22779542,1680,1,0,12,14,0,29,1
22779726,7703,1,0,12,146,1,28,1
22779746,3518,1,0,12,215,1,19,1
22780103,6419,1,0,12,45,1,28,1
22780158,2626,1,0,12,31,0,16,1
22780220,2103,1,0,12,20,0,29,1
22781825,75,1,0,1,0,1,14,1
22785118,125,2,61,3,250,0,6,1
22786489,140,2,14,7,57,2,37,0
22786958,220,1,9,1,13,1,14,1
22789426,50,1,18,1,0,1,1,0
22789917,30,3,32,1,36,0,12,0
22790196,980,3,0,1,0,1,101,1
22790700,49,2,0,1,0,0,6,0
22792652,79,2,88,1,107,1,28,0
22792711,90,1,4,1,1,2,44,0
22792746,150,4,0,6,0,3,41,1
22793472,69,4,16,1,300,0,29,0
22793957,50,2,15,1,0,0,12,0
22794168,49,30,11,4,257,1,2,0
22794272,1100,1,0,6,0,1,14,1
22794719,50,5,4,2,324,4,141,0
22795221,1500,1,0,6,0,1,14,1
22796694,69,2,4,11,180,1,2,0
22796888,69,1,4,11,365,1,2,0
22797033,65,1,3,11,364,1,2,0
22797190,150,3,16,1,0,1,68,1
22797978,200,30,3,4,311,1,5,1
22802275,150,3,1,1,363,0,24,1
22803859,110,2,2,1,0,0,15,1
22805947,110,5,28,1,347,0,24,1
22809557,69,8,6,2,334,1,23,0
22810710,230,1,17,1,0,0,32,1
22811128,50,1,0,1,0,0,15,0
22811207,60,1,103,1,19,1,2,0
22811519,100,1,44,1,264,2,47,1
22812324,92,2,42,1,11,0,6,1
22813265,98,1,26,1,215,2,37,0
22813351,145,7,5,1,0,0,12,1
22814281,175,3,0,1,365,0,12,0
22814859,80,1,5,2,0,0,100,0
22815108,69,1,1,11,364,1,2,0
22815191,55,1,28,1,175,1,18,0
22815257,65,1,0,11,364,1,2,0
22815339,65,1,1,11,364,1,2,0
22815783,40,1,120,1,8,0,15,0
22817544,100,2,9,1,0,0,10,0
22818498,40,5,0,1,0,0,12,0
22824469,68,1,18,1,152,0,54,0
22825784,250,3,9,1,0,1,23,1
22829069,66,18,0,1,0,0,117,1
22829464,66,3,0,3,0,0,21,1
22830508,600,2,26,1,253,0,12,1
22830789,60,1,123,1,105,2,31,0
22832352,237,3,28,1,0,0,12,1
22833112,100,5,35,1,0,1,4,1
22833434,120,1,14,3,360,1,8,0
22833773,60,1,23,1,0,1,45,0
22835316,105,1,72,2,307,0,6,1
22840839,150,2,19,1,1,0,38,1
22841280,125,4,6,2,0,0,6,1
22842339,45,1,3,2,0,0,21,0
22842989,90,4,37,1,0,0,24,1
22843226,175,2,45,1,33,2,25,1
22843793,125,1,2,2,0,0,21,1
22845926,46,3,10,1,0,1,2,0
22846744,150,3,4,1,0,1,9,1
22847493,60,2,0,1,0,0,21,0
22847975,70,1,0,1,0,2,56,0
22848359,70,1,26,1,0,4,59,0
22848378,149,4,10,2,0,1,68,0
22848599,50,3,20,6,178,0,6,0
22849615,50,25,5,3,155,2,56,0
22850413,60,90,0,1,90,1,8,0
22851242,69,3,17,1,77,1,4,0
22852022,44,1,4,1,0,2,44,0
22852435,80,90,23,1,156,0,54,1
22856025,25,1,34,2,0,3,216,0
22857268,480,7,2,1,23,0,20,1
22857712,46,3,7,5,285,0,20,0
22858455,150,2,3,1,6,1,19,1
22859702,55,1,36,1,26,0,21,0
22860511,58,3,9,4,25,0,20,0
22860844,58,3,11,4,14,0,20,0
22862288,280,3,0,1,87,1,23,1
22862793,139,4,3,1,0,1,19,0
22862864,125,1,1,1,0,1,64,0
22862877,69,2,64,2,225,0,117,1
22862882,110,7,19,1,171,1,30,1
22863062,275,2,3,1,0,0,20,1
22863817,45,2,0,1,0,0,21,0
22865818,125,3,1,1,0,0,12,0
22866619,249,2,54,2,154,0,12,1
22867334,32,2,28,2,16,2,56,2
22868760,140,2,54,2,1,0,15,1
22868847,86,2,3,1,0,1,8,1
22869025,50,3,1,1,18,0,15,0
22869229,165,2,27,1,0,1,43,1
22869573,150,2,20,1,0,1,19,1
22869995,80,1,1,1,179,0,54,0
22871526,58,2,38,1,37,0,3,0
22877744,38,2,13,2,141,0,21,0
22878070,350,3,0,1,0,0,13,1
22878090,80,1,53,3,363,0,54,1
22878715,73,31,4,1,5,0,24,1
22878805,169,1,67,1,186,1,28,1
22879396,75,3,0,1,0,0,36,0
22879903,59,2,1,1,0,2,25,0
22881110,145,7,9,1,80,1,8,1
22881127,195,6,6,2,14,0,12,1
22882677,199,5,6,1,11,1,28,1
22884749,100,31,1,3,161,1,8,1
22885310,60,1,54,1,0,0,15,0
22886125,45,7,5,1,0,0,12,0
22887406,90,5,11,2,5,1,19,0
22896433,78,4,26,1,50,2,39,1
22898351,59,6,3,1,0,1,43,0
22898938,37,2,17,1,0,2,44,0
22899900,110,1,135,3,311,1,1,0
22901723,35,5,0,1,0,0,6,0
22904609,188,30,40,1,146,1,26,1
22904809,70,7,0,1,0,0,21,0
22904958,45,2,48,2,12,0,6,0
22904985,169,3,22,1,189,0,70,1
22905091,275,2,63,1,239,1,28,1
22906559,50,2,0,1,0,2,44,0
22907187,220,1,0,1,0,1,11,1
22907591,190,2,5,1,0,1,19,1
22907753,35,2,0,1,0,0,22,0
22908372,60,7,0,1,0,1,30,0
22911635,189,30,3,5,108,1,1,1
22913600,45,2,23,2,0,0,21,0
22919133,60,1,19,1,362,0,15,0
22919807,149,3,38,1,138,0,33,1
22921200,170,2,0,1,0,1,28,1
22923312,199,2,50,1,161,2,25,1
22923314,72,1,5,1,35,2,63,0
22925367,30,1,30,4,0,1,4,2
22926669,60,3,1,1,0,0,12,0
22926871,300,1,2,1,0,1,1,0
22926900,195,5,1,1,0,2,121,1
22927598,119,3,0,1,0,1,28,1
22928216,159,15,2,1,0,1,28,1
22928463,27,14,0,1,0,0,21,0
22928803,50,6,0,1,0,0,21,0
22929141,150,14,0,1,0,0,16,1
22929942,140,6,0,1,0,0,20,1
22934602,120,30,3,20,289,1,7,1
22936827,65,2,74,1,28,0,12,0
22937095,98,3,45,1,179,0,6,1
22937305,39,1,29,2,0,3,216,0
22937557,50,6,3,3,13,0,21,0
22938753,189,29,3,1,358,1,1,1
22940490,75,1,30,1,8,1,28,2
22940777,100,2,27,1,0,0,16,1
22941772,36,28,1,1,297,0,6,0
22942669,25,30,6,3,207,0,6,0
22944203,84,4,14,1,13,1,14,0
22944348,295,1,114,1,125,1,7,1
22945122,38,7,0,1,0,2,61,0
22946348,35,1,5,1,0,0,54,0
22950209,220,3,36,1,331,1,1,1
22951326,70,2,3,1,0,1,5,0
22951923,150,3,43,1,10,0,6,1
22953136,125,3,0,1,0,0,12,1
22953160,75,1,15,1,0,1,19,0
22953869,110,3,32,1,0,0,22,1
22955340,60,2,0,1,0,1,1,2
22955342,53,4,1,1,0,0,12,0
22956809,89,1,63,1,12,1,4,0
22957090,75,2,0,1,0,0,21,0
22958516,29,2,3,1,0,0,21,0
22958680,128,5,56,1,18,0,12,1
22959643,130,3,3,1,128,1,4,1
22961758,50,2,13,1,71,0,73,0
22961764,110,2,13,3,23,1,7,0
22965846,45,5,3,2,355,2,63,0
22968206,90,5,1,1,0,0,12,0
22969068,125,5,0,1,0,0,3,1
22969403,170,3,0,1,0,1,19,1
22969873,60,2,0,1,0,0,21,0
22970376,89,1,0,1,0,2,39,0
22971074,150,2,59,1,231,0,6,1
22971238,35,1,77,5,187,0,82,0
22971252,32,3,0,1,0,0,15,0
22971913,69,3,85,1,193,0,15,1
22972328,47,3,24,1,0,2,56,0
22972357,50,1,3,1,0,1,30,0
22972832,150,2,54,7,70,2,37,1
22973043,175,2,8,1,0,1,60,1
22975958,80,1,0,1,0,0,20,0
